"CODIGO"	"NOMBRE"	"EMBALSE"	"X"	"Y"	"DEMARC"	"CAUCE"	"GOOGLE"	"OPENSTREETMAP"	"WIKIDATA"	"PROVINCIA"	"CCAA"	"TIPO"	"COTA_CORON"	"ALT_CIMIEN"	"INFORME"
3100145	"GUADILOBA"	"Guadiloba reservoir"	39,487293193	-6,29761917899998	"TAJO"	"RÍO GUADIOLOBA"	"https://www.google.com/search?kgmid=/g/11h18yvys4"	""	"https://www.wikidata.org/wiki/Q63392467"	"Cáceres"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"	360,649999999999	31,75	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=677"
9500035	"MAIDEVERA"	"reservoir of Maidevera"	41,5738088460001	-1,76909459999996	"EBRO"	"RÍO ARANDA"	""	""	"https://www.wikidata.org/wiki/Q94988427"	"Zaragoza"	"Aragón"	"Presa de materiales sueltos zonificada o de núcleo"	803	21,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2846"
9500025	"MAIDEVERA"	"reservoir of Maidevera"	41,5747146200001	-1,76034515199996	"EBRO"	"RÍO ARANDA"	""	""	"https://www.wikidata.org/wiki/Q94988427"	"Zaragoza"	"Aragón"	"Presa de materiales sueltos zonificada o de núcleo"	803,5	53,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2837"
1270004	"VILASOUTO"	"VILASOUTO"	42,660979092	-7,42345703199993	"MIÑO-SIL"	"RÍO MAO"	""	""	""	"Lugo"	"Galicia"	"Presa de fábrica de gravedad (hormigón vibrado)"	476	59	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=64"
5410123	"AGRIO, EL"	"AGRIO, EL"	37,5322020510001	-6,28346466799997	"GUADALQUIVIR"	"RÍO  CRISPINEJO O AGRIO"	""	""	""	"Sevilla"	"Andalucía"	"Presa de materiales sueltos de pantalla asfáltica"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1765"
5180012	"CUBILLAS"	"Embalse de Cubillas"	37,274509489	-3,68317058099996	"GUADALQUIVIR"	"RÍO  CUBILLAS"	""	""	"https://www.wikidata.org/wiki/Q5369439"	"Granada"	"Andalucía"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1515"
4060061	"GARGALIGAS"	"GARGALIGAS"	39,1890571110001	-5,35996145499996	"GUADIANA"	"RIO GARGALIGAS"	""	""	""	"Badajoz"	"Extremadura"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=988"
8440007	"ARQUILLO DE SAN BLAS"	"Arquillo de San Blas reservoir"	40,3639950640001	-1,20489484199993	"JUCAR"	"RIO TURIA O GUADALAVIAR"	"https://www.google.com/search?kgmid=/g/1211pdb5"	"https://www.openstreetmap.org/relation/7897124"	"https://www.wikidata.org/wiki/Q11681446"	"Teruel"	"Aragón"	"Presa de fábrica de gravedad (hormigón vibrado)"	978,96	54	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2295"
9220022	"BASERCA"	"Baserca reservoir"	42,578713312	0,758746737000024	"EBRO"	"RÍO NOGUERA RIBAGORÇANA"	"https://www.google.com/search?kgmid=/g/12353cj_"	"https://www.openstreetmap.org/relation/7189805"	"https://www.wikidata.org/wiki/Q11940022"	"Lleida"	"Cataluña"	"Presa de fábrica de bóveda"	1437,5	86	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2439"
9310014	"EUGUI"	"Embalse de Eugui"	42,9720260930001	-1,51442096399995	"EBRO"	"RIO ARGA"	"https://www.google.com/search?kgmid=/g/11bvtzy7x_"	""	"https://www.wikidata.org/wiki/Q12257397"	"Navarra"	"Comunidad Foral de Navarra"	"Presa de fábrica de gravedad (hormigón vibrado)"	630	51	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2726"
7300017	"SANTOMERA"	"Santomera Reservoir"	38,0953790500001	-1,08850565499995	"SEGURA"	"RAMBLA SALADA"	"https://www.google.com/search?kgmid=/g/1211r6xt"	""	"https://www.wikidata.org/wiki/Q5476272"	"Murcia"	"Región de Murcia"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2053"
7300019	"SANTOMERA"	"Santomera Reservoir"	38,09411349	-1,08937104299997	"SEGURA"	"RAMBLA SALADA"	"https://www.google.com/search?kgmid=/g/1211r6xt"	""	"https://www.wikidata.org/wiki/Q5476272"	"Murcia"	"Región de Murcia"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2055"
9440002	"CUEVA FORADADA"	"Cueva Foradada reservoir"	40,9872073600001	-0,692681022999977	"EBRO"	"RÍO MARTÍN"	"https://www.google.com/search?kgmid=/g/1tc_sbl8"	""	"https://www.wikidata.org/wiki/Q85913248"	"Teruel"	"Aragón"	"Presa de fábrica de mampostería"	581,929999999999	65	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2795"
1090002	"ORDUNTE"	"ORDUNTE"	43,1604152670001	-3,28388846399997	"CANTABRICO ORIENTAL"	"RÍO ORDUNTE"	""	""	""	"Burgos"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"	310	55,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=13"
1320012	"CENZA"	"CENZA"	42,1958472700001	-7,24682463199997	"MIÑO-SIL"	"RÍO CONSELO OU DA CENZA"	""	""	""	"Ourense"	"Galicia"	"Presa de fábrica de gravedad (hormigón compactado)"	1343,5	49,2299999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=97"
5140011	"SIERRA BOYERA"	"Embalse de Sierra Boyera"	38,2579828190001	-5,22281439599993	"GUADALQUIVIR"	"RÍO  GUADIATO"	""	""	"https://www.wikidata.org/wiki/Q5369459"	"Córdoba"	"Andalucía"	"Presa mixta"	503	33	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1433"
5140015	"SIERRA BOYERA"	"Embalse de Sierra Boyera"	38,2608073970001	-5,22164337099997	"GUADALQUIVIR"	"RÍO  GUADIATO"	""	""	"https://www.wikidata.org/wiki/Q5369459"	"Córdoba"	"Andalucía"	"Presa de materiales sueltos zonificada o de núcleo"	503,5	10,25	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1437"
3100032	"BAÑOS DE MONTEMAYOR"	"Baños Reservoir"	40,281682582	-5,89538451999994	"TAJO"	"RÍO BAÑOS"	""	""	"https://www.wikidata.org/wiki/Q24174597"	"Cáceres"	"Extremadura"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=566"
5180010	"COLOMERA"	"Colomera Reservoir"	37,3996522370001	-3,72326104199993	"GUADALQUIVIR"	"RÍO  COLOMERA"	""	""	"https://www.wikidata.org/wiki/Q12164809"	"Granada"	"Andalucía"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1513"
4130039	"GASSET"	"GASSET"	39,1285987630001	-3,93764624399995	"GUADIANA"	"RIO DE LA BECEA"	""	""	""	"Ciudad Real"	"Castilla - La Mancha"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1127"
4130005	"MARISANCHEZ"	"MARISANCHEZ"	38,692281984	-3,27666098199995	"GUADIANA"	"RIO JABALON"	""	""	""	"Ciudad Real"	"Castilla - La Mancha"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1093"
9500032	"LAVERNE"	"LAVERNE"	42,088537789	-1,09092152399995	"EBRO"	"VERTIENTE POR LA MARGEN DERECHA DEL BARRANCO DE LA CALCINA"	""	""	""	"Zaragoza"	"Aragón"	"Presa de materiales sueltos zonificada o de núcleo"	403	17,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2843"
4100012	"RUECAS"	"RUECAS"	39,267439745	-5,49598021299994	"GUADIANA"	"RIO RUECAS"	""	""	""	"Cáceres"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1062"
1360002	"FRIEIRA"	"FRIEIRA"	42,1557461190001	-8,19287681099996	"MIÑO-SIL"	"RÍO MIÑO"	""	""	""	"Ourense"	"Galicia"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=168"
5110032	"CELEMIN"	"Embalse de Celemín"	36,299322019	-5,77443215499994	"GUADALETE Y BARBATE"	""	""	""	"https://www.wikidata.org/wiki/Q5369436"	"Cádiz"	"Andalucía"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1357"
5110019	"CELEMIN"	"Embalse de Celemín"	36,299694549	-5,77701724999997	"GUADALETE Y BARBATE"	"RÍO CELEMÍN"	""	""	"https://www.wikidata.org/wiki/Q5369436"	"Cádiz"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1344"
7300035	"ALGECIRAS, RAMBLA DE"	"ALGECIRAS, RAMBLA DE"	37,887515039	-1,38566705299996	"SEGURA"	"RAMBLA DE ALGECIRAS"	""	""	""	"Murcia"	"Región de Murcia"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2071"
1490003	"SAN SEBASTIAN"	"SAN SEBASTIAN"	42,1443419570001	-6,94769548399995	"MIÑO-SIL"	"RÍO BIBEI"	""	""	""	"Ourense"	"Galicia"	"Presa de fábrica de contrafuertes"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=206"
3100053	"RIVERA DE GATA"	"RIVERA DE GATA"	40,1331552600001	-6,64763777499996	"TAJO"	"RIVERA DE GATA"	""	""	""	"Cáceres"	"Extremadura"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=587"
3100055	"RIVERA DE GATA"	"RIVERA DE GATA"	40,133555319	-6,64914969899996	"TAJO"	"RIVERA DE GATA"	""	""	""	"Cáceres"	"Extremadura"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=589"
3100057	"RIVERA DE GATA"	"RIVERA DE GATA"	40,13470955	-6,65231398199995	"TAJO"	"VERTIENTE POR LA MARGEN IZQUIERDA DEL ARROYO DE PERALEJOS"	""	""	""	"Cáceres"	"Extremadura"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=591"
3100060	"RIVERA DE GATA"	"RIVERA DE GATA"	40,1363966490001	-6,63871159399997	"TAJO"	"RIVERA DE GATA"	""	""	""	"Cáceres"	"Extremadura"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=594"
3100058	"RIVERA DE GATA"	"RIVERA DE GATA"	40,136254439	-6,63615789899995	"TAJO"	"RIVERA DE GATA"	""	""	""	"Cáceres"	"Extremadura"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=592"
3100059	"RIVERA DE GATA"	"RIVERA DE GATA"	40,1343097810001	-6,62565077899995	"TAJO"	"RIVERA DE GATA"	""	""	""	"Cáceres"	"Extremadura"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=593"
3100012	"RIVERA DE GATA"	"RIVERA DE GATA"	40,134844602	-6,63285012399996	"TAJO"	"RIVERA DE GATA"	""	""	""	"Cáceres"	"Extremadura"	"Presa de materiales sueltos zonificada o de núcleo"	345,5	56,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=546"
9440009	"SANTOLEA"	"Santolea Reservoir"	40,772565747	-0,31769404299996	"EBRO"	"RÍO GUADALOPE"	""	""	"https://www.wikidata.org/wiki/Q23992526"	"Teruel"	"Aragón"	"Presa de fábrica de gravedad (hormigón vibrado)"	584,35	50,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2802"
8120002	"SICHAR"	"SICHAR"	40,0100628180001	-0,231145701999935	"JUCAR"	"RIU MIJARES"	""	""	""	"Castelló/Castellón"	"Comunitat Valenciana"	"Presa de fábrica de gravedad (hormigón vibrado)"	167,5	58	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2258"
3280003	"RIOSEQUILLO"	"Riosequillo Reservoir"	40,9846013600001	-3,64825393599995	"TAJO"	"RÍO LOZOYA"	"https://www.google.com/search?kgmid=/g/12221s57"	""	"https://www.wikidata.org/wiki/Q2834413"	"Madrid"	"Comunidad de Madrid"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=782"
4130018	"PEÑARROYA"	"Peñarroya Dam"	39,0603072490001	-3,00679625799995	"GUADIANA"	"RIO GUADIANA"	"https://www.google.com/search?kgmid=/g/11fv3ymg__"	""	"https://www.wikidata.org/wiki/Q97172835"	"Ciudad Real"	"Castilla - La Mancha"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1106"
3190011	"BELEÑA"	"BELEÑA"	40,9338651420001	-3,19600748099998	"TAJO"	"RÍO SORBE"	""	""	""	"Guadalajara"	"Castilla - La Mancha"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=747"
3280031	"PUENTES VIEJAS"	"Puentes Viejas Reservoir"	40,9931510110001	-3,57146299099998	"TAJO"	"RÍO LOZOYA"	"https://www.google.com/search?kgmid=/g/1217c8ps"	""	"https://www.wikidata.org/wiki/Q8775374"	"Madrid"	"Comunidad de Madrid"	"Presa de fábrica de gravedad (hormigón vibrado)"	955,22	66,2199999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=808"
3100021	"VALDEOBISPO"	"VALDEOBISPO"	40,099036471	-6,25053019799998	"TAJO"	"RÍO ALAGÓN"	""	""	""	"Cáceres"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"	312	57	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=555"
5230002	"BOLERA, LA"	"BOLERA, LA"	37,7622489710001	-2,90313354799997	"GUADALQUIVIR"	"RÍO  GUADALENTÍN"	""	""	""	"Jaén"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1538"
6180001	"BEZNAR"	"Embalse de Béznar"	36,9152042690001	-3,54016190699997	"CUENCAS MEDITERRANEAS ANDALUZAS"	"RÍO ÍZBOR"	""	""	"https://www.wikidata.org/wiki/Q3374703"	"Granada"	"Andalucía"	"Presa de fábrica de bóveda"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1950"
